date,BAMLCC0A0CMTRIV
2024-09-11,3421.37
2024-09-12,3419.48
2024-09-13,3428.44
2024-09-16,3441.47
2024-09-17,3439.28
2024-09-18,3428.56
2024-09-19,3433.37
2024-09-20,3430.79
2024-09-23,3431.4
2024-09-24,3436.34
2024-09-25,3424.12
2024-09-26,3422.5
2024-09-27,3432.05
2024-09-30,3425.5
2024-10-01,3435.7
2024-10-02,3429.67
2024-10-03,3418.02
2024-10-04,3396.78
2024-10-07,3388.27
2024-10-08,3389.69
2024-10-09,3382.65
2024-10-10,3383.2
2024-10-11,3382.99
2024-10-14,3384.25
2024-10-15,3397.79
2024-10-16,3403.72
2024-10-17,3387.68
2024-10-18,3387.64
2024-10-21,3361.66
2024-10-22,3358.54
2024-10-23,3351.69
2024-10-24,3358.56
2024-10-25,3353.03
2024-10-28,3349.33
2024-10-29,3351.65
2024-10-30,3351.2
2024-10-31,3348.44
2024-11-01,3313.72
2024-11-04,3349.5
2024-11-05,3356.39
2024-11-06,3334.82
2024-11-07,3359.15
2024-11-08,3369.99
2024-11-11,3371.26
2024-11-12,3344.86
2024-11-13,3337.69
2024-11-14,3336.37
2024-11-15,3334.07
2024-11-18,3341.52
2024-11-19,3346.54
2024-11-20,3340.18
2024-11-21,3338.5
2024-11-22,3338.87
2024-11-25,3372.2
2024-11-26,3366.06
2024-11-27,3373.89
2024-11-28,3374.32
2024-11-29,3388.06
2024-11-30,3388.48
2024-12-02,3393.45
2024-12-03,3386.76
2024-12-04,3400.04
2024-12-05,3400.09
2024-12-06,3405.47
2024-12-09,3397.89
2024-12-10,3394.01
2024-12-11,3387.87
2024-12-12,3373.09
2024-12-13,3360.74
2024-12-16,3363.77
2024-12-17,3363.25
2024-12-18,3341.81
2024-12-19,3323.27
2024-12-20,3329.48
2024-12-23,3320.14
2024-12-24,3323.8
2024-12-25,
2024-12-26,3327.38
2024-12-27,3320.28
2024-12-30,3334.19
2024-12-31,3328.3
2025-01-01,
2025-01-02,3329.43
2025-01-03,3323.93
2025-01-06,3319.53
2025-01-07,3306.19
2025-01-08,3310.57
2025-01-09,3309.73
2025-01-10,3293.73
2025-01-13,3289.66
2025-01-14,3289.76
2025-01-15,3319.53
2025-01-16,3326.48
2025-01-17,3327.38
2025-01-20,3328.65
2025-01-21,3340.55
2025-01-22,3335.78
2025-01-23,3328.78
2025-01-24,3335.4
2025-01-27,3352.28
2025-01-28,3352.16
2025-01-29,3348.29
2025-01-30,3353.48
2025-01-31,3348.48
2025-02-03,3350.25
2025-02-04,3357.17
2025-02-05,3374.82
2025-02-06,3371.49
2025-02-07,3360.13
2025-02-10,3359.18
2025-02-11,3353.49
2025-02-12,3337.9
2025-02-13,3359.07
2025-02-14,3370.6
2025-02-17,3371.89
2025-02-18,3359.67
2025-02-19,3362.96
2025-02-20,3367.09
2025-02-21,3380.78
2025-02-24,3387.14
2025-02-25,3405.65
2025-02-26,3412.59
2025-02-27,3405.46
2025-02-28,3416.29
2025-03-03,3424.54
2025-03-04,3412.72
2025-03-05,3404.01
2025-03-06,3400.24
2025-03-07,3393.78
2025-03-10,3407.36
2025-03-11,3391.65
2025-03-12,3383.33
2025-03-13,3388.59
2025-03-14,3385.0
2025-03-17,3391.65
2025-03-18,3395.69
2025-03-19,3408.24
2025-03-20,3412.18
2025-03-21,3405.31
2025-03-24,3393.2
2025-03-25,3397.37
2025-03-26,3388.04
2025-03-27,3383.92
2025-03-28,3399.48
2025-03-31,3406.89
2025-04-01,3414.75
2025-04-02,3415.11
2025-04-03,3418.71
2025-04-04,3410.85
2025-04-07,3363.96
2025-04-08,3349.67
2025-04-09,3342.38
2025-04-10,3327.43
2025-04-11,3320.87
2025-04-14,3345.75
2025-04-15,3354.34
2025-04-16,3367.54
2025-04-17,3361.66
2025-04-18,
2025-04-21,3343.18
2025-04-22,3349.3
2025-04-23,3362.04
2025-04-24,3381.18
2025-04-25,3395.83
2025-04-28,3406.64
2025-04-29,3412.76
2025-04-30,3406.04
2025-05-01,3392.93
2025-05-02,3381.46
2025-05-05,3378.11
2025-05-06,3384.44
2025-05-07,3391.42
2025-05-08,3377.62
2025-05-09,3380.09
2025-05-12,3374.04
2025-05-13,3376.04
2025-05-14,3367.82
2025-05-15,3382.24
2025-05-16,3386.35
2025-05-19,3386.83
2025-05-20,3384.34
2025-05-21,3362.12
2025-05-22,3368.94
2025-05-23,3371.9
2025-05-26,3373.23
2025-05-27,3393.07
2025-05-28,3387.88
2025-05-29,3400.91
2025-05-30,3406.01
2025-05-31,3406.13
2025-06-02,3397.76
2025-06-03,3400.75
2025-06-04,3422.5
2025-06-05,3416.07
2025-06-06,3399.22
2025-06-09,3405.83
2025-06-10,3410.83
2025-06-11,3421.12
2025-06-12,3434.4
2025-06-13,3421.26
2025-06-16,3415.25
2025-06-17,3427.33
2025-06-18,3427.66
2025-06-19,3428.11
2025-06-20,3429.23
2025-06-23,3436.35
2025-06-24,3448.82
2025-06-25,3450.21
2025-06-26,3458.5
2025-06-27,3452.6
2025-06-30,3468.01
2025-07-01,3470.12
2025-07-02,3467.61
2025-07-03,3461.2
2025-07-04,3461.65
2025-07-07,3450.59
2025-07-08,3446.01
2025-07-09,3456.75
2025-07-10,3458.37
2025-07-11,3442.72
2025-07-14,3442.21
2025-07-15,3434.65
2025-07-16,3441.4
2025-07-17,3442.84
2025-07-18,3448.59
2025-07-21,3460.38
2025-07-22,3466.13
2025-07-23,3460.16
2025-07-24,3458.84
2025-07-25,3466.36
2025-07-28,3462.03
2025-07-29,3479.42
2025-07-30,3470.88
2025-07-31,3473.17
2025-08-01,3496.23
2025-08-04,3500.85
2025-08-05,3502.25
2025-08-06,3500.58
2025-08-07,3500.22
2025-08-08,3492.49
2025-08-11,3494.76
2025-08-12,3495.21
2025-08-13,3511.15
2025-08-14,3502.28
2025-08-15,3498.71
2025-08-18,3496.69
2025-08-19,3501.95
2025-08-20,3502.54
2025-08-21,3494.1
2025-08-22,3511.25
2025-08-25,3509.65
2025-08-26,3510.6
2025-08-27,3511.93
2025-08-28,3518.11
2025-08-29,3509.59
2025-08-31,3510.04
2025-09-01,3510.44
2025-09-02,3499.33
2025-09-03,3513.93
2025-09-04,3529.31
2025-09-05,3548.17
2025-09-08,3561.11
2025-09-09,3553.25
2025-09-10,3563.31
2025-09-11,3572.25
2025-09-12,3567.56
2025-09-15,3576.1
2025-09-16,3577.73
2025-09-17,3571.23
2025-09-18,3563.89
2025-09-19,3563.84
2025-09-22,3559.19
2025-09-23,3565.84
2025-09-24,3556.4
2025-09-25,3549.37
2025-09-26,3550.74
2025-09-29,3562.14
2025-09-30,3559.85
2025-10-01,3568.61
2025-10-02,3574.34
2025-10-03,3569.88
2025-10-06,3563.64
2025-10-07,3569.14
2025-10-08,3568.9
2025-10-09,3563.3
2025-10-10,3574.03
2025-10-13,3575.4
2025-10-14,3584.41
2025-10-15,3587.07
2025-10-16,3596.83
2025-10-17,3592.41
2025-10-20,3600.11
2025-10-21,3604.74
2025-10-22,3603.02
2025-10-23,3598.37
2025-10-24,3602.98
2025-10-27,3609.04
2025-10-28,3610.18
2025-10-29,3593.07
2025-10-30,3583.31
2025-10-31,3575.77
2025-11-03,3568.17
2025-11-04,3572.45
2025-11-05,3562.04
2025-11-06,3574.39
2025-11-07,3569.78
2025-11-10,3570.28
2025-11-11,3570.75
2025-11-12,3579.01
2025-11-13,3567.38
2025-11-14,3561.8
2025-11-17,3564.35
2025-11-18,3565.75
2025-11-19,3564.86
2025-11-20,3570.86
2025-11-21,3575.57
2025-11-24,3585.22
2025-11-25,3594.6
2025-11-26,3601.76
2025-11-27,3602.22
2025-11-28,3597.59
2025-11-30,3598.51
2025-12-01,3583.05
2025-12-02,3587.35
2025-12-03,3593.23
2025-12-04,3587.27
2025-12-05,3582.66
2025-12-08,3579.29
2025-12-09,3576.03
2025-12-10,3586.71
2025-12-11,3586.69
2025-12-12,3572.98
2025-12-15,3575.78
2025-12-16,3581.86
2025-12-17,3581.36
2025-12-18,3589.21
2025-12-19,3583.44
2025-12-22,3582.87
2025-12-23,3583.92
2025-12-24,3592.17
2025-12-25,
2025-12-26,3592.89
2025-12-29,3598.92
2025-12-30,3596.48
2025-12-31,3587.21
2026-01-01,
2026-01-02,3584.86
2026-01-05,3592.88
2026-01-06,3593.5
2026-01-07,3598.21
2026-01-08,3589.58
2026-01-09,3596.5
2026-01-12,3594.47
2026-01-13,3599.48
2026-01-14,3606.65
2026-01-15,3604.48
2026-01-16,3596.23
2026-01-19,3597.63
2026-01-20,3583.08
2026-01-21,3595.45
2026-01-22,3601.29
2026-01-23,3602.61
2026-01-26,3607.2
2026-01-27,3603.06
2026-01-28,3601.73
2026-01-29,3602.07
2026-01-30,3600.02
2026-01-31,3600.04
2026-02-02,3597.46
2026-02-03,3598.9
2026-02-04,3595.15
2026-02-05,3610.33
2026-02-06,3608.73
2026-02-09,3611.14
2026-02-10,3621.14
2026-02-11,3614.57
2026-02-12,3631.22
2026-02-13,3637.06
2026-02-16,3638.47
2026-02-17,3638.38
2026-02-18,3635.68
2026-02-19,3637.12
2026-02-20,3637.08
2026-02-23,3642.13
2026-02-24,3639.93
2026-02-25,3639.35
2026-02-26,3641.78
2026-02-27,3644.25
2026-02-28,3645.65
2026-03-02,3629.9
2026-03-03,3628.57
2026-03-04,3629.06
2026-03-05,3618.97
2026-03-06,3611.57
2026-03-09,3621.44
2026-03-10,3610.2
